date_id,full_date,year,month,day,quarter
20120806,2012-08-06,2012,8,6,3
19910907,1991-09-07,1991,9,7,3
20070305,2007-03-05,2007,3,5,1
20210615,2021-06-15,2021,6,15,2
19721014,1972-10-14,1972,10,14,4
20140107,2014-01-07,2014,1,7,1
20180101,2018-01-01,2018,1,1,1
20011103,2001-11-03,2001,11,3,4
20180412,2018-04-12,2018,4,12,2
19821007,1982-10-07,1982,10,7,4
20090512,2009-05-12,2009,5,12,2
20030412,2003-04-12,2003,4,12,2
20150719,2015-07-19,2015,7,19,3
20031101,2003-11-01,2003,11,1,4
19910115,1991-01-15,1991,1,15,1
20190809,2019-08-09,2019,8,9,3
19990923,1999-09-23,1999,9,23,3
20170305,2017-03-05,2017,3,5,1
20210908,2021-09-08,2021,9,8,3
20050601,2005-06-01,2005,6,1,2
20090125,2009-01-25,2009,1,25,1
20220118,2022-01-18,2022,1,18,1
19651002,1965-10-02,1965,10,2,4
20070724,2007-07-24,2007,7,24,3
19670909,1967-09-09,1967,9,9,3
20210703,2021-07-03,2021,7,3,3
20200313,2020-03-13,2020,3,13,1
20230127,2023-01-27,2023,1,27,1
20190325,2019-03-25,2019,3,25,1
20210410,2021-04-10,2021,4,10,2
20160717,2016-07-17,2016,7,17,3
20191030,2019-10-30,2019,10,30,4
20210709,2021-07-09,2021,7,9,3
20140717,2014-07-17,2014,7,17,3
20060107,2006-01-07,2006,1,7,1
20190404,2019-04-04,2019,4,4,2
19760922,1976-09-22,1976,9,22,3
19960826,1996-08-26,1996,8,26,3
20171016,2017-10-16,2017,10,16,4
20130708,2013-07-08,2013,7,8,3
20181118,2018-11-18,2018,11,18,4
19891119,1989-11-19,1989,11,19,4
20180407,2018-04-07,2018,4,7,2
19950326,1995-03-26,1995,3,26,1
20130228,2013-02-28,2013,2,28,1
20190129,2019-01-29,2019,1,29,1
19941017,1994-10-17,1994,10,17,4
20130628,2013-06-28,2013,6,28,2
20230512,2023-05-12,2023,5,12,2
20160214,2016-02-14,2016,2,14,1
20090219,2009-02-19,2009,2,19,1
20140122,2014-01-22,2014,1,22,1
20220213,2022-02-13,2022,2,13,1
20090301,2009-03-01,2009,3,1,1
20140205,2014-02-05,2014,2,5,1
20180824,2018-08-24,2018,8,24,3
20200524,2020-05-24,2020,5,24,2
20151003,2015-10-03,2015,10,3,4
20140408,2014-04-08,2014,4,8,2
19970722,1997-07-22,1997,7,22,3
20050207,2005-02-07,2005,2,7,1
20210616,2021-06-16,2021,6,16,2
20110928,2011-09-28,2011,9,28,3
20220713,2022-07-13,2022,7,13,3
20210822,2021-08-22,2021,8,22,3
20030221,2003-02-21,2003,2,21,1
20230727,2023-07-27,2023,7,27,3
19680914,1968-09-14,1968,9,14,3
20090608,2009-06-08,2009,6,8,2
20210620,2021-06-20,2021,6,20,2
20050111,2005-01-11,2005,1,11,1
19881009,1988-10-09,1988,10,9,4
20201011,2020-10-11,2020,10,11,4
20191001,2019-10-01,2019,10,1,4
20211014,2021-10-14,2021,10,14,4
20211028,2021-10-28,2021,10,28,4
20070925,2007-09-25,2007,9,25,3
19780402,1978-04-02,1978,4,2,2
19881023,1988-10-23,1988,10,23,4
20220830,2022-08-30,2022,8,30,3
20181221,2018-12-21,2018,12,21,4
19850927,1985-09-27,1985,9,27,3
20111013,2011-10-13,2011,10,13,4
19941110,1994-11-10,1994,11,10,4
20120813,2012-08-13,2012,8,13,3
20190517,2019-05-17,2019,5,17,2
20200323,2020-03-23,2020,3,23,1
20190303,2019-03-03,2019,3,3,1
20180128,2018-01-28,2018,1,28,1
20230617,2023-06-17,2023,6,17,2
20040807,2004-08-07,2004,8,7,3
20100108,2010-01-08,2010,1,8,1
20070416,2007-04-16,2007,4,16,2
20190927,2019-09-27,2019,9,27,3
20060404,2006-04-04,2006,4,4,2
20180118,2018-01-18,2018,1,18,1
20160103,2016-01-03,2016,1,3,1
20190924,2019-09-24,2019,9,24,3
20130409,2013-04-09,2013,4,9,2
20220515,2022-05-15,2022,5,15,2
20211231,2021-12-31,2021,12,31,4
20210328,2021-03-28,2021,3,28,1
20161001,2016-10-01,2016,10,1,4
20160512,2016-05-12,2016,5,12,2
20170620,2017-06-20,2017,6,20,2
20180323,2018-03-23,2018,3,23,1
20001230,2000-12-30,2000,12,30,4
20050917,2005-09-17,2005,9,17,3
20060806,2006-08-06,2006,8,6,3
20120301,2012-03-01,2012,3,1,1
20031020,2003-10-20,2003,10,20,4
20161009,2016-10-09,2016,10,9,4
20151004,2015-10-04,2015,10,4,4
20210827,2021-08-27,2021,8,27,3
19890205,1989-02-05,1989,2,5,1
20090318,2009-03-18,2009,3,18,1
20061009,2006-10-09,2006,10,9,4
20070708,2007-07-08,2007,7,8,3
20070614,2007-06-14,2007,6,14,2
20200917,2020-09-17,2020,9,17,3
19990301,1999-03-01,1999,3,1,1
19960919,1996-09-19,1996,9,19,3
20131111,2013-11-11,2013,11,11,4
20230910,2023-09-10,2023,9,10,3
20111111,2011-11-11,2011,11,11,4
20170630,2017-06-30,2017,6,30,2
20050406,2005-04-06,2005,4,6,2
19970425,1997-04-25,1997,4,25,2
20060924,2006-09-24,2006,9,24,3
20100711,2010-07-11,2010,7,11,3
20020916,2002-09-16,2002,9,16,3
20030107,2003-01-07,2003,1,7,1
20210322,2021-03-22,2021,3,22,1
20051023,2005-10-23,2005,10,23,4
20021203,2002-12-03,2002,12,3,4
20080902,2008-09-02,2008,9,2,3
20130718,2013-07-18,2013,7,18,3
20080205,2008-02-05,2008,2,5,1
20100624,2010-06-24,2010,6,24,2
20220902,2022-09-02,2022,9,2,3
20200117,2020-01-17,2020,1,17,1
20180228,2018-02-28,2018,2,28,1
20150731,2015-07-31,2015,7,31,3
20191115,2019-11-15,2019,11,15,4
19990523,1999-05-23,1999,5,23,2
20140317,2014-03-17,2014,3,17,1
20120108,2012-01-08,2012,1,8,1
20041114,2004-11-14,2004,11,14,4
20100530,2010-05-30,2010,5,30,2
20110113,2011-01-13,2011,1,13,1
20191121,2019-11-21,2019,11,21,4
19830110,1983-01-10,1983,1,10,1
20160709,2016-07-09,2016,7,9,3
19970505,1997-05-05,1997,5,5,2
19660909,1966-09-09,1966,9,9,3
20091029,2009-10-29,2009,10,29,4
20170111,2017-01-11,2017,1,11,1
20060307,2006-03-07,2006,3,7,1
20160408,2016-04-08,2016,4,8,2
20190422,2019-04-22,2019,4,22,2
19670929,1967-09-29,1967,9,29,3
20190228,2019-02-28,2019,2,28,1
20090320,2009-03-20,2009,3,20,1
20191227,2019-12-27,2019,12,27,4
19760911,1976-09-11,1976,9,11,3
20150601,2015-06-01,2015,6,1,2
19940921,1994-09-21,1994,9,21,3
20121016,2012-10-16,2012,10,16,4
20151013,2015-10-13,2015,10,13,4
20121007,2012-10-07,2012,10,7,4
20080402,2008-04-02,2008,4,2,2
20171021,2017-10-21,2017,10,21,4
19880227,1988-02-27,1988,2,27,1
19930509,1993-05-09,1993,5,9,2
19890311,1989-03-11,1989,3,11,1
20150310,2015-03-10,2015,3,10,1
20140602,2014-06-02,2014,6,2,2
20070529,2007-05-29,2007,5,29,2
20071202,2007-12-02,2007,12,2,4
20160501,2016-05-01,2016,5,1,2
20190208,2019-02-08,2019,2,8,1
20210611,2021-06-11,2021,6,11,2
19770924,1977-09-24,1977,9,24,3
20140119,2014-01-19,2014,1,19,1
19990630,1999-06-30,1999,6,30,2
20190423,2019-04-23,2019,4,23,2
20201111,2020-11-11,2020,11,11,4
20170206,2017-02-06,2017,2,6,1
20160909,2016-09-09,2016,9,9,3
20221109,2022-11-09,2022,11,9,4
20171006,2017-10-06,2017,10,6,4
20150617,2015-06-17,2015,6,17,2
20180714,2018-07-14,2018,7,14,3
20020917,2002-09-17,2002,9,17,3
19831215,1983-12-15,1983,12,15,4
20170912,2017-09-12,2017,9,12,3
20160111,2016-01-11,2016,1,11,1
20160419,2016-04-19,2016,4,19,2
20160613,2016-06-13,2016,6,13,2
20160530,2016-05-30,2016,5,30,2
20230604,2023-06-04,2023,6,4,2
20200412,2020-04-12,2020,4,12,2
20200228,2020-02-28,2020,2,28,1
20200810,2020-08-10,2020,8,10,3
20180126,2018-01-26,2018,1,26,1
20151007,2015-10-07,2015,10,7,4
20040223,2004-02-23,2004,2,23,1
19971011,1997-10-11,1997,10,11,4
20181006,2018-10-06,2018,10,6,4
20210406,2021-04-06,2021,4,6,2
20180309,2018-03-09,2018,3,9,1
20071112,2007-11-12,2007,11,12,4
20160812,2016-08-12,2016,8,12,3
20221214,2022-12-14,2022,12,14,4
20150816,2015-08-16,2015,8,16,3
20060625,2006-06-25,2006,6,25,2
20190717,2019-07-17,2019,7,17,3
20150215,2015-02-15,2015,2,15,1
20230126,2023-01-26,2023,1,26,1
20171226,2017-12-26,2017,12,26,4
20110613,2011-06-13,2011,6,13,2
20051120,2005-11-20,2005,11,20,4
20201104,2020-11-04,2020,11,4,4
20061027,2006-10-27,2006,10,27,4
20050519,2005-05-19,2005,5,19,2
20150117,2015-01-17,2015,1,17,1
20120131,2012-01-31,2012,1,31,1
20110413,2011-04-13,2011,4,13,2
20160908,2016-09-08,2016,9,8,3
20221021,2022-10-21,2022,10,21,4
20131022,2013-10-22,2013,10,22,4
20130807,2013-08-07,2013,8,7,3
19780404,1978-04-04,1978,4,4,2
20121230,2012-12-30,2012,12,30,4
20080323,2008-03-23,2008,3,23,1
20200927,2020-09-27,2020,9,27,3
20121109,2012-11-09,2012,11,9,4
20180302,2018-03-02,2018,3,2,1
20070727,2007-07-27,2007,7,27,3
20180124,2018-01-24,2018,1,24,1
20220119,2022-01-19,2022,1,19,1
19901119,1990-11-19,1990,11,19,4
20170713,2017-07-13,2017,7,13,3
19690208,1969-02-08,1969,2,8,1
20030908,2003-09-08,2003,9,8,3
20220424,2022-04-24,2022,4,24,2
20020107,2002-01-07,2002,1,7,1
20070205,2007-02-05,2007,2,5,1
20160113,2016-01-13,2016,1,13,1
19521226,1952-12-26,1952,12,26,4
20201105,2020-11-05,2020,11,5,4
20130710,2013-07-10,2013,7,10,3
20150528,2015-05-28,2015,5,28,2
20190227,2019-02-27,2019,2,27,1
20200221,2020-02-21,2020,2,21,1
20170519,2017-05-19,2017,5,19,2
20140624,2014-06-24,2014,6,24,2
20211030,2021-10-30,2021,10,30,4
20190808,2019-08-08,2019,8,8,3
20180212,2018-02-12,2018,2,12,1
20190709,2019-07-09,2019,7,9,3
20020611,2002-06-11,2002,6,11,2
20110401,2011-04-01,2011,4,1,2
20140310,2014-03-10,2014,3,10,1
20110214,2011-02-14,2011,2,14,1
20221103,2022-11-03,2022,11,3,4
19800915,1980-09-15,1980,9,15,3
20220825,2022-08-25,2022,8,25,3
19710112,1971-01-12,1971,1,12,1
20210706,2021-07-06,2021,7,6,3
20150224,2015-02-24,2015,2,24,1
19990429,1999-04-29,1999,4,29,2
20151012,2015-10-12,2015,10,12,4
20200316,2020-03-16,2020,3,16,1
20040620,2004-06-20,2004,6,20,2
20170827,2017-08-27,2017,8,27,3
20040315,2004-03-15,2004,3,15,1
20170327,2017-03-27,2017,3,27,1
20210606,2021-06-06,2021,6,6,2
20170610,2017-06-10,2017,6,10,2
20131105,2013-11-05,2013,11,5,4
20111211,2011-12-11,2011,12,11,4
20230108,2023-01-08,2023,1,8,1
19970304,1997-03-04,1997,3,4,1
19870924,1987-09-24,1987,9,24,3
20101203,2010-12-03,2010,12,3,4
20041007,2004-10-07,2004,10,7,4
20021008,2002-10-08,2002,10,8,4
20030907,2003-09-07,2003,9,7,3
20150104,2015-01-04,2015,1,4,1
19920225,1992-02-25,1992,2,25,1
19970101,1997-01-01,1997,1,1,1
20130818,2013-08-18,2013,8,18,3
20170202,2017-02-02,2017,2,2,1
20130806,2013-08-06,2013,8,6,3
20010901,2001-09-01,2001,9,1,3
19750910,1975-09-10,1975,9,10,3
20150403,2015-04-03,2015,4,3,2
19791010,1979-10-10,1979,10,10,4
19900909,1990-09-09,1990,9,9,3
20221226,2022-12-26,2022,12,26,4
20120924,2012-09-24,2012,9,24,3
20201128,2020-11-28,2020,11,28,4
20150923,2015-09-23,2015,9,23,3
20030208,2003-02-08,2003,2,8,1
20220407,2022-04-07,2022,4,7,2
20221024,2022-10-24,2022,10,24,4
20181202,2018-12-02,2018,12,2,4
20070928,2007-09-28,2007,9,28,3
20040224,2004-02-24,2004,2,24,1
20200104,2020-01-04,2020,1,4,1
20030215,2003-02-15,2003,2,15,1
20050102,2005-01-02,2005,1,2,1
20110708,2011-07-08,2011,7,8,3
20070407,2007-04-07,2007,4,7,2
20220915,2022-09-15,2022,9,15,3
20030801,2003-08-01,2003,8,1,3
20040613,2004-06-13,2004,6,13,2
20170320,2017-03-20,2017,3,20,1
20040721,2004-07-21,2004,7,21,3
20221102,2022-11-02,2022,11,2,4
20210630,2021-06-30,2021,6,30,2
20011022,2001-10-22,2001,10,22,4
20150119,2015-01-19,2015,1,19,1
20210323,2021-03-23,2021,3,23,1
19770315,1977-03-15,1977,3,15,1
20210921,2021-09-21,2021,9,21,3
20121206,2012-12-06,2012,12,6,4
20220325,2022-03-25,2022,3,25,1
19980310,1998-03-10,1998,3,10,1
20210513,2021-05-13,2021,5,13,2
19971103,1997-11-03,1997,11,3,4
19970331,1997-03-31,1997,3,31,1
19840919,1984-09-19,1984,9,19,3
20150703,2015-07-03,2015,7,3,3
19990223,1999-02-23,1999,2,23,1
19851103,1985-11-03,1985,11,3,4
20010126,2001-01-26,2001,1,26,1
20051205,2005-12-05,2005,12,5,4
20220310,2022-03-10,2022,3,10,1
20230510,2023-05-10,2023,5,10,2
19960402,1996-04-02,1996,4,2,2
20180107,2018-01-07,2018,1,7,1
20200115,2020-01-15,2020,1,15,1
20170301,2017-03-01,2017,3,1,1
20141003,2014-10-03,2014,10,3,4
20090604,2009-06-04,2009,6,4,2
20180402,2018-04-02,2018,4,2,2
20140422,2014-04-22,2014,4,22,2
20200607,2020-06-07,2020,6,7,2
19990830,1999-08-30,1999,8,30,3
20160207,2016-02-07,2016,2,7,1
20131005,2013-10-05,2013,10,5,4
20090628,2009-06-28,2009,6,28,2
20120227,2012-02-27,2012,2,27,1
20030723,2003-07-23,2003,7,23,3
20170614,2017-06-14,2017,6,14,2
20230608,2023-06-08,2023,6,8,2
19691119,1969-11-19,1969,11,19,4
20150622,2015-06-22,2015,6,22,2
20190524,2019-05-24,2019,5,24,2
20110225,2011-02-25,2011,2,25,1
20210815,2021-08-15,2021,8,15,3
20120224,2012-02-24,2012,2,24,1
19650917,1965-09-17,1965,9,17,3
19900712,1990-07-12,1990,7,12,3
20180317,2018-03-17,2018,3,17,1
19730326,1973-03-26,1973,3,26,1
20220425,2022-04-25,2022,4,25,2
20190818,2019-08-18,2019,8,18,3
20190730,2019-07-30,2019,7,30,3
20060527,2006-05-27,2006,5,27,2
20181028,2018-10-28,2018,10,28,4
20211103,2021-11-03,2021,11,3,4
19731031,1973-10-31,1973,10,31,4
20211206,2021-12-06,2021,12,6,4
20130513,2013-05-13,2013,5,13,2
20190415,2019-04-15,2019,4,15,2
20201109,2020-11-09,2020,11,9,4
20140625,2014-06-25,2014,6,25,2
20090727,2009-07-27,2009,7,27,3
19910323,1991-03-23,1991,3,23,1
20220509,2022-05-09,2022,5,9,2
20210829,2021-08-29,2021,8,29,3
20070226,2007-02-26,2007,2,26,1
20100115,2010-01-15,2010,1,15,1
20220728,2022-07-28,2022,7,28,3
20130310,2013-03-10,2013,3,10,1
19921112,1992-11-12,1992,11,12,4
20030804,2003-08-04,2003,8,4,3
19981002,1998-10-02,1998,10,2,4
20210718,2021-07-18,2021,7,18,3
20201006,2020-10-06,2020,10,6,4
20170702,2017-07-02,2017,7,2,3
20111007,2011-10-07,2011,10,7,4
20190925,2019-09-25,2019,9,25,3
20130528,2013-05-28,2013,5,28,2
20071204,2007-12-04,2007,12,4,4
20030126,2003-01-26,2003,1,26,1
20161111,2016-11-11,2016,11,11,4
20100917,2010-09-17,2010,9,17,3
19960928,1996-09-28,1996,9,28,3
20080128,2008-01-28,2008,1,28,1
19901029,1990-10-29,1990,10,29,4
19760104,1976-01-04,1976,1,4,1
20140604,2014-06-04,2014,6,4,2
19860923,1986-09-23,1986,9,23,3
20040105,2004-01-05,2004,1,5,1
20141001,2014-10-01,2014,10,1,4
20010924,2001-09-24,2001,9,24,3
19920912,1992-09-12,1992,9,12,3
20150517,2015-05-17,2015,5,17,2
20170125,2017-01-25,2017,1,25,1
20120112,2012-01-12,2012,1,12,1
20161019,2016-10-19,2016,10,19,4
20161214,2016-12-14,2016,12,14,4
20180521,2018-05-21,2018,5,21,2
20090118,2009-01-18,2009,1,18,1
20130615,2013-06-15,2013,6,15,2
19950913,1995-09-13,1995,9,13,3
20090421,2009-04-21,2009,4,21,2
20160417,2016-04-17,2016,4,17,2
20210301,2021-03-01,2021,3,1,1
20170816,2017-08-16,2017,8,16,3
20220413,2022-04-13,2022,4,13,2
19780912,1978-09-12,1978,9,12,3
20220519,2022-05-19,2022,5,19,2
20170421,2017-04-21,2017,4,21,2
20130527,2013-05-27,2013,5,27,2
19930830,1993-08-30,1993,8,30,3
20140813,2014-08-13,2014,8,13,3
20160409,2016-04-09,2016,4,9,2
20180707,2018-07-07,2018,7,7,3
20010915,2001-09-15,2001,9,15,3
19991016,1999-10-16,1999,10,16,4
20151008,2015-10-08,2015,10,8,4
20120317,2012-03-17,2012,3,17,1
20020512,2002-05-12,2002,5,12,2
20010714,2001-07-14,2001,7,14,3
20220810,2022-08-10,2022,8,10,3
20230607,2023-06-07,2023,6,7,2
20100609,2010-06-09,2010,6,9,2
20120526,2012-05-26,2012,5,26,2
20220410,2022-04-10,2022,4,10,2
20020616,2002-06-16,2002,6,16,2
19740908,1974-09-08,1974,9,8,3
20220819,2022-08-19,2022,8,19,3
19881005,1988-10-05,1988,10,5,4
20091109,2009-11-09,2009,11,9,4
20190421,2019-04-21,2019,4,21,2
20110329,2011-03-29,2011,3,29,1
19860528,1986-05-28,1986,5,28,2
20150417,2015-04-17,2015,4,17,2
20190426,2019-04-26,2019,4,26,2
20150309,2015-03-09,2015,3,9,1
20170904,2017-09-04,2017,9,4,3
20010106,2001-01-06,2001,1,6,1
20170907,2017-09-07,2017,9,7,3
19720801,1972-08-01,1972,8,1,3
20041119,2004-11-19,2004,11,19,4
19980907,1998-09-07,1998,9,7,3
20150909,2015-09-09,2015,9,9,3
20140316,2014-03-16,2014,3,16,1
20150427,2015-04-27,2015,4,27,2
19871021,1987-10-21,1987,10,21,4
19910901,1991-09-01,1991,9,1,3
20090310,2009-03-10,2009,3,10,1
19601003,1960-10-03,1960,10,3,4
19800106,1980-01-06,1980,1,6,1
20200108,2020-01-08,2020,1,8,1
20080711,2008-07-11,2008,7,11,3
20161016,2016-10-16,2016,10,16,4
20101002,2010-10-02,2010,10,2,4
20200714,2020-07-14,2020,7,14,3
20210421,2021-04-21,2021,4,21,2
20040821,2004-08-21,2004,8,21,3
20180201,2018-02-01,2018,2,1,1
20141006,2014-10-06,2014,10,6,4
19910101,1991-01-01,1991,1,1,1
20190706,2019-07-06,2019,7,6,3
20091005,2009-10-05,2009,10,5,4
20010905,2001-09-05,2001,9,5,3
19690926,1969-09-26,1969,9,26,3
20130623,2013-06-23,2013,6,23,2
20020407,2002-04-07,2002,4,7,2
20221028,2022-10-28,2022,10,28,4
20150521,2015-05-21,2015,5,21,2
19811104,1981-11-04,1981,11,4,4
19841226,1984-12-26,1984,12,26,4
20220415,2022-04-15,2022,4,15,2
19630916,1963-09-16,1963,9,16,3
20230508,2023-05-08,2023,5,8,2
19871005,1987-10-05,1987,10,5,4
20230223,2023-02-23,2023,2,23,1
19651108,1965-11-08,1965,11,8,4
20030626,2003-06-26,2003,6,26,2
19780909,1978-09-09,1978,9,9,3
20201227,2020-12-27,2020,12,27,4
20100302,2010-03-02,2010,3,2,1
20141229,2014-12-29,2014,12,29,4
19950108,1995-01-08,1995,1,8,1
20201113,2020-11-13,2020,11,13,4
19780914,1978-09-14,1978,9,14,3
20180420,2018-04-20,2018,4,20,2
20210404,2021-04-04,2021,4,4,2
20220811,2022-08-11,2022,8,11,3
20131208,2013-12-08,2013,12,8,4
20111110,2011-11-10,2011,11,10,4
20170908,2017-09-08,2017,9,8,3
20090615,2009-06-15,2009,6,15,2
20110121,2011-01-21,2011,1,21,1
20161130,2016-11-30,2016,11,30,4
20160702,2016-07-02,2016,7,2,3
19770910,1977-09-10,1977,9,10,3
19850924,1985-09-24,1985,9,24,3
20180214,2018-02-14,2018,2,14,1
20230420,2023-04-20,2023,4,20,2
19930921,1993-09-21,1993,9,21,3
20210403,2021-04-03,2021,4,3,2
20160330,2016-03-30,2016,3,30,1
20101003,2010-10-03,2010,10,3,4
20110506,2011-05-06,2011,5,6,2
20170223,2017-02-23,2017,2,23,1
20180927,2018-09-27,2018,9,27,3
19861024,1986-10-24,1986,10,24,4
20221207,2022-12-07,2022,12,7,4
19981010,1998-10-10,1998,10,10,4
20040518,2004-05-18,2004,5,18,2
20201222,2020-12-22,2020,12,22,4
20091026,2009-10-26,2009,10,26,4
20160814,2016-08-14,2016,8,14,3
19680920,1968-09-20,1968,9,20,3
19870914,1987-09-14,1987,9,14,3
20160126,2016-01-26,2016,1,26,1
20040129,2004-01-29,2004,1,29,1
20221110,2022-11-10,2022,11,10,4
20180312,2018-03-12,2018,3,12,1
20110523,2011-05-23,2011,5,23,2
20160801,2016-08-01,2016,8,1,3
20160526,2016-05-26,2016,5,26,2
20170411,2017-04-11,2017,4,11,2
19870323,1987-03-23,1987,3,23,1
20221027,2022-10-27,2022,10,27,4
20120607,2012-06-07,2012,6,7,2
20210311,2021-03-11,2021,3,11,1
20030520,2003-05-20,2003,5,20,2
20180715,2018-07-15,2018,7,15,3
19920708,1992-07-08,1992,7,8,3
20090424,2009-04-24,2009,4,24,2
20211215,2021-12-15,2021,12,15,4
20091004,2009-10-04,2009,10,4,4
19840910,1984-09-10,1984,9,10,3
20091206,2009-12-06,2009,12,6,4
19841026,1984-10-26,1984,10,26,4
20220702,2022-07-02,2022,7,2,3
20230413,2023-04-13,2023,4,13,2
20120719,2012-07-19,2012,7,19,3
20040401,2004-04-01,2004,4,1,2
20210704,2021-07-04,2021,7,4,3
20150712,2015-07-12,2015,7,12,3
19890918,1989-09-18,1989,9,18,3
20121112,2012-11-12,2012,11,12,4
19870412,1987-04-12,1987,4,12,2
20141002,2014-10-02,2014,10,2,4
20051011,2005-10-11,2005,10,11,4
20181011,2018-10-11,2018,10,11,4
19830930,1983-09-30,1983,9,30,3
20201123,2020-11-23,2020,11,23,4
19800225,1980-02-25,1980,2,25,1
20080430,2008-04-30,2008,4,30,2
20091228,2009-12-28,2009,12,28,4
20170728,2017-07-28,2017,7,28,3
20200916,2020-09-16,2020,9,16,3
19991004,1999-10-04,1999,10,4,4
20190306,2019-03-06,2019,3,6,1
19780517,1978-05-17,1978,5,17,2
20160307,2016-03-07,2016,3,7,1
20160130,2016-01-30,2016,1,30,1
19940825,1994-08-25,1994,8,25,3
20131010,2013-10-10,2013,10,10,4
20160808,2016-08-08,2016,8,8,3
20040525,2004-05-25,2004,5,25,2
20190610,2019-06-10,2019,6,10,2
20120305,2012-03-05,2012,3,5,1
19870913,1987-09-13,1987,9,13,3
20150607,2015-06-07,2015,6,7,2
19980912,1998-09-12,1998,9,12,3
20130928,2013-09-28,2013,9,28,3
19771002,1977-10-02,1977,10,2,4
19821109,1982-11-09,1982,11,9,4
20130107,2013-01-07,2013,1,7,1
19580929,1958-09-29,1958,9,29,3
20080121,2008-01-21,2008,1,21,1
20151109,2015-11-09,2015,11,9,4
20230104,2023-01-04,2023,1,4,1
20111004,2011-10-04,2011,10,4,4
20120520,2012-05-20,2012,5,20,2
20190118,2019-01-18,2019,1,18,1
20220206,2022-02-06,2022,2,6,1
19610107,1961-01-07,1961,1,7,1
20070917,2007-09-17,2007,9,17,3
19770915,1977-09-15,1977,9,15,3
20220116,2022-01-16,2022,1,16,1
20160922,2016-09-22,2016,9,22,3
20060111,2006-01-11,2006,1,11,1
20020321,2002-03-21,2002,3,21,1
20140523,2014-05-23,2014,5,23,2
20090403,2009-04-03,2009,4,3,2
20150305,2015-03-05,2015,3,5,1
19730908,1973-09-08,1973,9,8,3
20110705,2011-07-05,2011,7,5,3
20151103,2015-11-03,2015,11,3,4
20130606,2013-06-06,2013,6,6,2
20160708,2016-07-08,2016,7,8,3
20210803,2021-08-03,2021,8,3,3
20230326,2023-03-26,2023,3,26,1
19840506,1984-05-06,1984,5,6,2
19821001,1982-10-01,1982,10,1,4
20000330,2000-03-30,2000,3,30,1
20171113,2017-11-13,2017,11,13,4
19750904,1975-09-04,1975,9,4,3
20060312,2006-03-12,2006,3,12,1
20110901,2011-09-01,2011,9,1,3
19980727,1998-07-27,1998,7,27,3
20200126,2020-01-26,2020,1,26,1
19840106,1984-01-06,1984,1,6,1
19730411,1973-04-11,1973,4,11,2
20200804,2020-08-04,2020,8,4,3
20220304,2022-03-04,2022,3,4,1
20210902,2021-09-02,2021,9,2,3
20181226,2018-12-26,2018,12,26,4
20160122,2016-01-22,2016,1,22,1
20050708,2005-07-08,2005,7,8,3
20170624,2017-06-24,2017,6,24,2
20221002,2022-10-02,2022,10,2,4
20120906,2012-09-06,2012,9,6,3
20020114,2002-01-14,2002,1,14,1
20100303,2010-03-03,2010,3,3,1
20081130,2008-11-30,2008,11,30,4
20220124,2022-01-24,2022,1,24,1
20150825,2015-08-25,2015,8,25,3
20090809,2009-08-09,2009,8,9,3
20060127,2006-01-27,2006,1,27,1
19590919,1959-09-19,1959,9,19,3
20221205,2022-12-05,2022,12,5,4
20200304,2020-03-04,2020,3,4,1
20110501,2011-05-01,2011,5,1,2
19591015,1959-10-15,1959,10,15,4
20141211,2014-12-11,2014,12,11,4
19981102,1998-11-02,1998,11,2,4
19911017,1991-10-17,1991,10,17,4
20230120,2023-01-20,2023,1,20,1
20160610,2016-06-10,2016,6,10,2
20141008,2014-10-08,2014,10,8,4
20170321,2017-03-21,2017,3,21,1
20120706,2012-07-06,2012,7,6,3
20030127,2003-01-27,2003,1,27,1
20220909,2022-09-09,2022,9,9,3
20100223,2010-02-23,2010,2,23,1
20191017,2019-10-17,2019,10,17,4
20221014,2022-10-14,2022,10,14,4
20101201,2010-12-01,2010,12,1,4
20221116,2022-11-16,2022,11,16,4
20190211,2019-02-11,2019,2,11,1
19810408,1981-04-08,1981,4,8,2
20220807,2022-08-07,2022,8,7,3
20160324,2016-03-24,2016,3,24,1
20220715,2022-07-15,2022,7,15,3
20230401,2023-04-01,2023,4,1,2
20160516,2016-05-16,2016,5,16,2
20190521,2019-05-21,2019,5,21,2
20150315,2015-03-15,2015,3,15,1
20151111,2015-11-11,2015,11,11,4
20080701,2008-07-01,2008,7,1,3
20081007,2008-10-07,2008,10,7,4
20090914,2009-09-14,2009,9,14,3
20010130,2001-01-30,2001,1,30,1
19620926,1962-09-26,1962,9,26,3
19920827,1992-08-27,1992,8,27,3
20230922,2023-09-22,2023,9,22,3
20120930,2012-09-30,2012,9,30,3
20110822,2011-08-22,2011,8,22,3
20021014,2002-10-14,2002,10,14,4
20180926,2018-09-26,2018,9,26,3
20230531,2023-05-31,2023,5,31,2
20020513,2002-05-13,2002,5,13,2
19900419,1990-04-19,1990,4,19,2
20230417,2023-04-17,2023,4,17,2
20081006,2008-10-06,2008,10,6,4
20161024,2016-10-24,2016,10,24,4
20220306,2022-03-06,2022,3,6,1
20170611,2017-06-11,2017,6,11,2
19671001,1967-10-01,1967,10,1,4
19930131,1993-01-31,1993,1,31,1
20190527,2019-05-27,2019,5,27,2
20040113,2004-01-13,2004,1,13,1
19640914,1964-09-14,1964,9,14,3
20111222,2011-12-22,2011,12,22,4
20220103,2022-01-03,2022,1,3,1
