date_id,full_date,year,month,day,quarter
6202,2011-06-17,2011,6,17,2
6203,2011-03-26,2011,3,26,1
6204,2021-06-28,2021,6,28,2
6205,2023-03-12,2023,3,12,1
6206,2019-10-21,2019,10,21,4
6207,2013-12-30,2013,12,30,4
6208,1993-12-24,1993,12,24,4
6209,1964-05-30,1964,5,30,2
6210,2023-05-03,2023,5,3,2
6211,2006-05-11,2006,5,11,2
6212,2023-10-20,2023,10,20,4
6213,1993-09-15,1993,9,15,3
6214,1999-11-08,1999,11,8,4
6215,2006-01-06,2006,1,6,1
6216,1971-02-25,1971,2,25,1
6217,1982-09-07,1982,9,7,3
6218,2005-09-02,2005,9,2,3
6219,1979-09-25,1979,9,25,3
6220,2014-11-09,2014,11,9,4
6221,2021-10-26,2021,10,26,4
6222,2021-09-07,2021,9,7,3
6223,1959-11-29,1959,11,29,4
6224,1993-02-22,1993,2,22,1
6225,1977-03-01,1977,3,1,1
6226,2020-06-03,2020,6,3,2
6227,2001-08-11,2001,8,11,3
6228,1951-09-30,1951,9,30,3
6229,2007-04-02,2007,4,2,2
6230,2014-03-25,2014,3,25,1
6231,2008-03-01,2008,3,1,1
6232,2018-06-17,2018,6,17,2
6233,2018-09-05,2018,9,5,3
6234,2007-06-30,2007,6,30,2
6235,2023-09-25,2023,9,25,3
6236,2016-01-19,2016,1,19,1
6237,2008-01-30,2008,1,30,1
6238,2018-03-03,2018,3,3,1
6239,2022-06-22,2022,6,22,2
6240,2001-05-06,2001,5,6,2
6241,2021-11-29,2021,11,29,4
6242,2011-12-24,2011,12,24,4
6243,2002-10-21,2002,10,21,4
6244,2010-08-12,2010,8,12,3
6245,2007-04-04,2007,4,4,2
6246,1978-11-27,1978,11,27,4
6247,1971-08-01,1971,8,1,3
6248,2009-02-25,2009,2,25,1
6249,2010-10-21,2010,10,21,4
6250,1993-04-10,1993,4,10,2
6251,1989-11-16,1989,11,16,4
6252,1977-04-12,1977,4,12,2
6253,1991-09-30,1991,9,30,3
6254,1965-10-06,1965,10,6,4
6255,2003-08-19,2003,8,19,3
6256,2008-11-21,2008,11,21,4
6257,2000-09-30,2000,9,30,3
6258,2003-07-04,2003,7,4,3
6259,2008-08-10,2008,8,10,3
6260,1998-06-21,1998,6,21,2
6261,2007-06-21,2007,6,21,2
6262,1991-09-29,1991,9,29,3
6263,1987-09-05,1987,9,5,3
6264,1972-04-13,1972,4,13,2
6265,2011-07-09,2011,7,9,3
6266,2014-06-16,2014,6,16,2
6267,2002-10-28,2002,10,28,4
6268,2014-09-19,2014,9,19,3
6269,1994-04-11,1994,4,11,2
6270,2016-05-15,2016,5,15,2
6271,1979-01-28,1979,1,28,1
6272,1997-02-23,1997,2,23,1
6273,2004-06-29,2004,6,29,2
6274,2006-07-02,2006,7,2,3
6275,1968-09-29,1968,9,29,3
6276,2012-06-17,2012,6,17,2
6277,2017-06-27,2017,6,27,2
6278,2005-07-02,2005,7,2,3
6279,1976-11-25,1976,11,25,4
6280,2011-07-31,2011,7,31,3
6281,1966-01-02,1966,1,2,1
6282,2023-04-18,2023,4,18,2
6283,2015-05-04,2015,5,4,2
6284,2001-01-31,2001,1,31,1
6285,2020-09-24,2020,9,24,3
6286,2001-06-21,2001,6,21,2
6287,2003-12-26,2003,12,26,4
6288,2017-11-15,2017,11,15,4
6289,2006-11-06,2006,11,6,4
6290,2020-05-28,2020,5,28,2
6291,2017-05-24,2017,5,24,2
6292,2023-02-27,2023,2,27,1
6293,2005-11-25,2005,11,25,4
6294,2022-09-18,2022,9,18,3
6295,2014-09-10,2014,9,10,3
6296,2023-01-18,2023,1,18,1
6297,2016-04-14,2016,4,14,2
6298,2002-04-19,2002,4,19,2
6299,2014-07-15,2014,7,15,3
6300,2009-05-26,2009,5,26,2
6301,1999-03-30,1999,3,30,1
6302,1990-10-06,1990,10,6,4
6303,2007-09-16,2007,9,16,3
6304,1998-10-20,1998,10,20,4
6305,2003-03-01,2003,3,1,1
6306,1992-10-05,1992,10,5,4
6307,2010-05-27,2010,5,27,2
6308,1970-12-13,1970,12,13,4
6309,2018-01-14,2018,1,14,1
6310,1995-09-15,1995,9,15,3
6311,2013-12-19,2013,12,19,4
6312,2021-01-02,2021,1,2,1
6313,2005-07-12,2005,7,12,3
6314,2016-09-26,2016,9,26,3
6315,2016-12-08,2016,12,8,4
6316,1989-04-06,1989,4,6,2
6317,2007-03-02,2007,3,2,1
6318,2020-02-12,2020,2,12,1
6319,2022-05-01,2022,5,1,2
6320,2011-04-30,2011,4,30,2
6321,1974-02-19,1974,2,19,1
6322,1992-03-02,1992,3,2,1
6323,1995-01-27,1995,1,27,1
6324,2002-12-21,2002,12,21,4
6325,2018-07-29,2018,7,29,3
6326,2013-11-03,2013,11,3,4
6327,2009-03-24,2009,3,24,1
6328,2006-12-24,2006,12,24,4
6329,2012-09-02,2012,9,2,3
6330,2019-11-24,2019,11,24,4
6331,1972-10-04,1972,10,4,4
6332,1999-09-28,1999,9,28,3
6333,1989-11-06,1989,11,6,4
6334,2007-05-31,2007,5,31,2
6335,1987-10-11,1987,10,11,4
6336,2008-10-11,2008,10,11,4
6337,2001-08-30,2001,8,30,3
6338,1970-09-17,1970,9,17,3
6339,2013-10-01,2013,10,1,4
6340,2017-05-26,2017,5,26,2
6341,2013-05-23,2013,5,23,2
6342,2011-03-21,2011,3,21,1
6343,1980-04-06,1980,4,6,2
6344,1982-12-23,1982,12,23,4
6345,2018-08-25,2018,8,25,3
6346,2008-06-15,2008,6,15,2
6347,2006-11-24,2006,11,24,4
6348,1971-09-26,1971,9,26,3
6349,2015-05-31,2015,5,31,2
6350,1997-06-14,1997,6,14,2
6351,2014-03-28,2014,3,28,1
6352,2001-03-25,2001,3,25,1
6353,1991-07-16,1991,7,16,3
6354,2011-02-02,2011,2,2,1
6355,1989-07-01,1989,7,1,3
6356,2016-07-30,2016,7,30,3
6357,2009-10-27,2009,10,27,4
6358,1994-09-11,1994,9,11,3
6359,2010-01-19,2010,1,19,1
6360,2022-06-07,2022,6,7,2
6361,2012-02-04,2012,2,4,1
6362,1954-10-18,1954,10,18,4
6363,2013-12-28,2013,12,28,4
6364,2001-12-23,2001,12,23,4
6365,1986-09-01,1986,9,1,3
6366,2009-09-12,2009,9,12,3
6367,2017-12-07,2017,12,7,4
6368,2013-06-09,2013,6,9,2
6369,2005-10-03,2005,10,3,4
6370,1973-09-04,1973,9,4,3
6371,2000-12-12,2000,12,12,4
6372,1985-04-07,1985,4,7,2
6373,2018-10-20,2018,10,20,4
6374,2012-09-19,2012,9,19,3
6375,2021-11-15,2021,11,15,4
6376,2006-10-15,2006,10,15,4
6377,2001-04-14,2001,4,14,2
6378,1995-09-17,1995,9,17,3
6379,2011-11-09,2011,11,9,4
6380,2004-06-28,2004,6,28,2
6381,1983-09-22,1983,9,22,3
6382,1979-05-15,1979,5,15,2
6383,2007-02-08,2007,2,8,1
6384,2002-01-13,2002,1,13,1
6385,2001-07-27,2001,7,27,3
6386,2006-08-03,2006,8,3,3
6387,2022-05-27,2022,5,27,2
6388,1968-07-15,1968,7,15,3
6389,2013-02-23,2013,2,23,1
6390,1999-07-26,1999,7,26,3
6391,2011-06-10,2011,6,10,2
6392,2018-04-10,2018,4,10,2
6393,1991-06-06,1991,6,6,2
6394,1999-04-05,1999,4,5,2
6395,1993-09-02,1993,9,2,3
6396,2012-09-11,2012,9,11,3
6397,1987-07-02,1987,7,2,3
6398,2006-10-31,2006,10,31,4
6399,2012-07-23,2012,7,23,3
6400,1969-11-16,1969,11,16,4
6401,1968-11-08,1968,11,8,4
6402,1991-08-25,1991,8,25,3
6403,2007-02-24,2007,2,24,1
6404,2004-08-05,2004,8,5,3
6405,2011-08-27,2011,8,27,3
6406,2019-06-09,2019,6,9,2
6407,1985-11-13,1985,11,13,4
6408,2023-06-16,2023,6,16,2
6409,1982-02-25,1982,2,25,1
6410,2007-03-16,2007,3,16,1
6411,1989-01-22,1989,1,22,1
6412,1997-11-04,1997,11,4,4
6413,2003-09-18,2003,9,18,3
6414,2003-10-12,2003,10,12,4
6415,2001-09-04,2001,9,4,3
6416,2003-08-30,2003,8,30,3
6417,2000-05-14,2000,5,14,2
6418,2019-04-25,2019,4,25,2
6419,2021-08-23,2021,8,23,3
6420,2008-03-20,2008,3,20,1
6421,1981-10-01,1981,10,1,4
6422,2019-02-26,2019,2,26,1
6423,2014-05-04,2014,5,4,2
6424,2007-12-22,2007,12,22,4
6425,2008-01-05,2008,1,5,1
6426,2002-02-25,2002,2,25,1
6427,1963-09-18,1963,9,18,3
6428,1998-10-06,1998,10,6,4
6429,1992-10-04,1992,10,4,4
6430,2000-11-23,2000,11,23,4
6431,1987-03-17,1987,3,17,1
6432,2021-08-02,2021,8,2,3
6433,1995-09-14,1995,9,14,3
6434,1992-02-09,1992,2,9,1
6435,2023-09-27,2023,9,27,3
6436,2010-11-16,2010,11,16,4
6437,2015-04-19,2015,4,19,2
6438,1979-10-01,1979,10,1,4
6439,2018-07-22,2018,7,22,3
6440,2008-09-16,2008,9,16,3
6441,2010-05-26,2010,5,26,2
6442,2012-10-17,2012,10,17,4
6443,1967-07-03,1967,7,3,3
6444,2010-08-10,2010,8,10,3
6445,2004-02-26,2004,2,26,1
6446,2018-02-04,2018,2,4,1
6447,2003-01-19,2003,1,19,1
6448,2018-07-16,2018,7,16,3
6449,2001-11-26,2001,11,26,4
6450,2006-07-22,2006,7,22,3
6451,2007-09-22,2007,9,22,3
6452,2018-04-11,2018,4,11,2
6453,2008-09-06,2008,9,6,3
6454,2011-02-23,2011,2,23,1
6455,1999-04-08,1999,4,8,2
6456,1992-03-23,1992,3,23,1
6457,2011-10-17,2011,10,17,4
6458,2007-03-31,2007,3,31,1
6459,2021-11-09,2021,11,9,4
6460,2001-10-11,2001,10,11,4
6461,1996-01-03,1996,1,3,1
6462,2020-10-28,2020,10,28,4
6463,2007-11-05,2007,11,5,4
6464,1995-10-05,1995,10,5,4
6465,2014-05-19,2014,5,19,2
6466,1983-03-03,1983,3,3,1
6467,1980-12-08,1980,12,8,4
6468,2003-11-11,2003,11,11,4
6469,2008-08-07,2008,8,7,3
6470,1994-04-05,1994,4,5,2
6471,2010-10-16,2010,10,16,4
6472,2015-08-09,2015,8,9,3
6473,1984-04-22,1984,4,22,2
6474,2006-11-14,2006,11,14,4
6475,1983-04-04,1983,4,4,2
6476,2016-08-27,2016,8,27,3
6477,2004-10-30,2004,10,30,4
6478,2016-02-13,2016,2,13,1
6479,2023-10-27,2023,10,27,4
6480,2023-07-26,2023,7,26,3
6481,2023-10-26,2023,10,26,4
6482,1959-01-20,1959,1,20,1
6483,2002-09-29,2002,9,29,3
6484,2010-08-05,2010,8,5,3
6485,2005-12-24,2005,12,24,4
6486,1983-10-10,1983,10,10,4
6487,2023-08-23,2023,8,23,3
6488,2015-01-03,2015,1,3,1
6489,2020-08-25,2020,8,25,3
6490,2021-01-24,2021,1,24,1
6491,1957-11-06,1957,11,6,4
6492,2014-01-28,2014,1,28,1
6493,2011-04-04,2011,4,4,2
6494,2007-11-01,2007,11,1,4
6495,2003-02-23,2003,2,23,1
6496,1977-01-10,1977,1,10,1
6497,2008-02-26,2008,2,26,1
6498,2003-09-02,2003,9,2,3
6499,2012-05-25,2012,5,25,2
6500,2011-08-21,2011,8,21,3
6501,2001-05-13,2001,5,13,2
6502,1971-09-12,1971,9,12,3
6503,2021-10-20,2021,10,20,4
6504,1996-01-21,1996,1,21,1
6505,2013-05-04,2013,5,4,2
6506,1982-04-05,1982,4,5,2
6507,1987-06-03,1987,6,3,2
6508,2010-07-07,2010,7,7,3
6509,2002-04-03,2002,4,3,2
6510,1965-09-26,1965,9,26,3
6511,1964-12-16,1964,12,16,4
6512,2015-08-10,2015,8,10,3
6513,1999-12-27,1999,12,27,4
6514,1997-11-09,1997,11,9,4
6515,2011-02-01,2011,2,1,1
6516,2016-04-28,2016,4,28,2
6517,2004-10-01,2004,10,1,4
6518,2005-10-25,2005,10,25,4
6519,2018-06-29,2018,6,29,2
6520,2016-06-16,2016,6,16,2
6521,1981-01-06,1981,1,6,1
6522,1992-11-28,1992,11,28,4
6523,2010-07-19,2010,7,19,3
6524,1997-09-25,1997,9,25,3
6525,2001-09-27,2001,9,27,3
6526,2011-11-14,2011,11,14,4
6527,1979-02-25,1979,2,25,1
6528,2006-01-03,2006,1,3,1
6529,2003-12-25,2003,12,25,4
6530,1953-07-18,1953,7,18,3
6531,2005-04-15,2005,4,15,2
6532,2014-01-16,2014,1,16,1
6533,2009-03-31,2009,3,31,1
6534,1978-03-07,1978,3,7,1
6535,2004-10-08,2004,10,8,4
6536,1995-08-01,1995,8,1,3
6537,2009-02-18,2009,2,18,1
6538,2008-12-31,2008,12,31,4
6539,2003-12-14,2003,12,14,4
6540,2021-10-24,2021,10,24,4
6541,2004-03-13,2004,3,13,1
6542,1986-01-19,1986,1,19,1
6543,2016-07-03,2016,7,3,3
6544,1998-01-23,1998,1,23,1
6545,2006-08-25,2006,8,25,3
6546,2020-10-13,2020,10,13,4
6547,1988-07-05,1988,7,5,3
6548,1981-03-04,1981,3,4,1
6549,2004-04-25,2004,4,25,2
6550,2008-11-24,2008,11,24,4
6551,2009-10-19,2009,10,19,4
6552,2000-11-13,2000,11,13,4
6553,1980-10-30,1980,10,30,4
6554,2010-02-26,2010,2,26,1
6555,1969-09-27,1969,9,27,3
6556,2000-09-01,2000,9,1,3
6557,1989-02-15,1989,2,15,1
6558,1974-07-01,1974,7,1,3
6559,2016-01-06,2016,1,6,1
6560,2019-01-22,2019,1,22,1
6561,2013-03-13,2013,3,13,1
6562,2002-03-28,2002,3,28,1
6563,1980-10-29,1980,10,29,4
6564,1986-08-06,1986,8,6,3
6565,1982-12-21,1982,12,21,4
6566,1974-03-04,1974,3,4,1
6567,2003-10-13,2003,10,13,4
6568,2020-05-23,2020,5,23,2
6569,1998-09-16,1998,9,16,3
6570,1947-11-06,1947,11,6,4
6571,2004-07-24,2004,7,24,3
6572,1991-06-10,1991,6,10,2
6573,2006-02-09,2006,2,9,1
6574,1999-02-12,1999,2,12,1
6575,1978-06-03,1978,6,3,2
6576,2001-04-07,2001,4,7,2
6577,2019-11-30,2019,11,30,4
6578,1985-12-08,1985,12,8,4
6579,1997-04-29,1997,4,29,2
6580,1996-11-04,1996,11,4,4
6581,2014-09-29,2014,9,29,3
6582,2015-05-13,2015,5,13,2
6583,2014-08-29,2014,8,29,3
6584,2008-11-07,2008,11,7,4
6585,2006-02-05,2006,2,5,1
6586,2000-12-25,2000,12,25,4
6587,1981-10-04,1981,10,4,4
6588,2001-02-04,2001,2,4,1
6589,2015-02-23,2015,2,23,1
6590,2019-02-19,2019,2,19,1
6591,2005-08-03,2005,8,3,3
6592,2001-10-19,2001,10,19,4
6593,1981-12-25,1981,12,25,4
6594,1997-08-17,1997,8,17,3
6595,1969-09-09,1969,9,9,3
6596,2014-02-03,2014,2,3,1
6597,1961-10-12,1961,10,12,4
6598,1992-02-21,1992,2,21,1
6599,2001-01-01,2001,1,1,1
6600,1997-03-29,1997,3,29,1
6601,1993-12-12,1993,12,12,4
6602,2000-06-05,2000,6,5,2
6603,2017-07-16,2017,7,16,3
6604,1992-11-08,1992,11,8,4
6605,2009-01-16,2009,1,16,1
6606,2017-03-06,2017,3,6,1
6607,2009-05-27,2009,5,27,2
6608,2015-06-29,2015,6,29,2
6609,1989-10-03,1989,10,3,4
6610,2011-09-10,2011,9,10,3
6611,2003-04-29,2003,4,29,2
6612,2016-08-21,2016,8,21,3
6613,1983-09-26,1983,9,26,3
6614,2018-09-20,2018,9,20,3
6615,2006-01-29,2006,1,29,1
6616,1986-09-27,1986,9,27,3
6617,1995-01-10,1995,1,10,1
6618,1998-03-25,1998,3,25,1
6619,1982-03-05,1982,3,5,1
6620,2021-12-27,2021,12,27,4
6621,1978-10-08,1978,10,8,4
6622,1993-07-01,1993,7,1,3
6623,1987-05-07,1987,5,7,2
6624,1995-08-21,1995,8,21,3
6625,2017-07-30,2017,7,30,3
6626,1992-01-17,1992,1,17,1
6627,2016-04-27,2016,4,27,2
6628,2015-02-11,2015,2,11,1
6629,2016-02-25,2016,2,25,1
6630,2007-07-01,2007,7,1,3
6631,2011-03-02,2011,3,2,1
6632,1999-11-01,1999,11,1,4
6633,2010-07-16,2010,7,16,3
6634,1998-05-27,1998,5,27,2
6635,1977-09-07,1977,9,7,3
6636,1997-07-19,1997,7,19,3
6637,2020-05-06,2020,5,6,2
6638,2013-04-17,2013,4,17,2
6639,1995-10-21,1995,10,21,4
6640,1999-08-09,1999,8,9,3
6641,2016-09-04,2016,9,4,3
6642,2007-07-18,2007,7,18,3
6643,2018-04-17,2018,4,17,2
6644,2021-05-23,2021,5,23,2
6645,2007-11-14,2007,11,14,4
6646,1971-04-02,1971,4,2,2
6647,1990-02-04,1990,2,4,1
6648,2012-02-17,2012,2,17,1
6649,2013-11-25,2013,11,25,4
6650,1971-01-21,1971,1,21,1
6651,1980-11-22,1980,11,22,4
6652,2001-08-04,2001,8,4,3
6653,2011-02-12,2011,2,12,1
6654,1964-09-16,1964,9,16,3
6655,2010-11-03,2010,11,3,4
6656,1984-11-18,1984,11,18,4
6657,1997-11-23,1997,11,23,4
6658,1974-04-12,1974,4,12,2
6659,1993-09-19,1993,9,19,3
6660,2005-07-04,2005,7,4,3
6661,1985-11-09,1985,11,9,4
6662,1962-09-21,1962,9,21,3
6663,1998-05-09,1998,5,9,2
6664,1980-01-01,1980,1,1,1
6665,1989-03-01,1989,3,1,1
6666,1995-05-26,1995,5,26,2
6667,1986-02-17,1986,2,17,1
6668,1990-10-28,1990,10,28,4
6669,1990-07-29,1990,7,29,3
6670,2008-01-23,2008,1,23,1
6671,2006-11-25,2006,11,25,4
6672,1994-11-07,1994,11,7,4
6673,1957-04-24,1957,4,24,2
6674,1971-09-20,1971,9,20,3
6675,2006-10-13,2006,10,13,4
6676,1985-04-15,1985,4,15,2
6677,2009-05-18,2009,5,18,2
6678,2012-01-18,2012,1,18,1
6679,2003-02-17,2003,2,17,1
6680,2014-06-15,2014,6,15,2
6681,2010-07-26,2010,7,26,3
6682,2009-08-10,2009,8,10,3
6683,1993-04-12,1993,4,12,2
6684,1987-10-30,1987,10,30,4
6685,2017-06-08,2017,6,8,2
6686,2010-01-24,2010,1,24,1
6687,2023-05-15,2023,5,15,2
6688,2007-10-17,2007,10,17,4
6689,2006-07-10,2006,7,10,3
6690,2006-07-13,2006,7,13,3
6691,1979-12-09,1979,12,9,4
6692,2001-07-23,2001,7,23,3
6693,2010-08-06,2010,8,6,3
6694,2021-03-13,2021,3,13,1
6695,1994-12-01,1994,12,1,4
6696,2006-08-17,2006,8,17,3
6697,1991-09-19,1991,9,19,3
6698,2021-12-01,2021,12,1,4
6699,2012-10-20,2012,10,20,4
6700,2011-06-16,2011,6,16,2
6701,2008-08-31,2008,8,31,3
6702,1967-10-14,1967,10,14,4
6703,1997-02-07,1997,2,7,1
6704,2003-07-28,2003,7,28,3
6705,2009-06-06,2009,6,6,2
6706,1984-03-07,1984,3,7,1
6707,1967-01-01,1967,1,1,1
6708,1996-01-22,1996,1,22,1
6709,2004-11-13,2004,11,13,4
6710,2016-07-13,2016,7,13,3
6711,1993-04-02,1993,4,2,2
6712,2002-09-09,2002,9,9,3
6713,1987-12-25,1987,12,25,4
6714,2014-11-27,2014,11,27,4
6715,1973-12-17,1973,12,17,4
6716,2010-02-12,2010,2,12,1
6717,2012-06-02,2012,6,2,2
6718,1980-09-27,1980,9,27,3
6719,2001-05-10,2001,5,10,2
6720,2010-08-08,2010,8,8,3
6721,2018-12-18,2018,12,18,4
6722,1974-10-15,1974,10,15,4
6723,1995-03-03,1995,3,3,1
6724,2016-11-08,2016,11,8,4
6725,2009-10-01,2009,10,1,4
6726,2014-11-19,2014,11,19,4
6727,2014-08-16,2014,8,16,3
6728,2012-05-29,2012,5,29,2
6729,2000-05-29,2000,5,29,2
6730,2006-09-01,2006,9,1,3
6731,1979-09-16,1979,9,16,3
6732,2005-11-26,2005,11,26,4
6733,2003-03-27,2003,3,27,1
6734,2003-04-09,2003,4,9,2
6735,2019-04-27,2019,4,27,2
6736,2010-11-17,2010,11,17,4
6737,2004-02-29,2004,2,29,1
6738,1975-12-23,1975,12,23,4
6739,2003-07-05,2003,7,5,3
6740,1972-04-08,1972,4,8,2
6741,2015-11-28,2015,11,28,4
6742,2005-10-02,2005,10,2,4
6743,2011-10-24,2011,10,24,4
6744,1985-10-27,1985,10,27,4
6745,1991-03-15,1991,3,15,1
6746,1985-09-16,1985,9,16,3
6747,1989-04-07,1989,4,7,2
6748,1985-10-02,1985,10,2,4
6749,1992-11-09,1992,11,9,4
6750,2008-04-06,2008,4,6,2
6751,2024-02-29,2024,2,29,1
6752,1985-06-03,1985,6,3,2
6753,2016-01-24,2016,1,24,1
6754,1997-10-19,1997,10,19,4
6755,2021-04-26,2021,4,26,2
6756,1996-02-11,1996,2,11,1
6757,1997-11-26,1997,11,26,4
6758,2001-04-09,2001,4,9,2
6759,1999-02-03,1999,2,3,1
6760,2006-01-20,2006,1,20,1
6761,2008-10-28,2008,10,28,4
6762,2020-10-21,2020,10,21,4
6763,2008-06-10,2008,6,10,2
6764,2006-08-27,2006,8,27,3
6765,2021-04-24,2021,4,24,2
6766,2018-08-23,2018,8,23,3
6767,1960-10-31,1960,10,31,4
6768,2012-03-19,2012,3,19,1
6769,2018-04-23,2018,4,23,2
6770,2023-08-30,2023,8,30,3
6771,2013-11-16,2013,11,16,4
6772,2005-02-13,2005,2,13,1
6773,2014-04-18,2014,4,18,2
6774,2011-03-24,2011,3,24,1
6775,2011-04-07,2011,4,7,2
6776,2023-06-19,2023,6,19,2
6777,2001-01-16,2001,1,16,1
6778,2007-05-17,2007,5,17,2
6779,2004-05-13,2004,5,13,2
6780,1994-03-21,1994,3,21,1
6781,2006-08-30,2006,8,30,3
6782,1987-01-13,1987,1,13,1
6783,1987-10-17,1987,10,17,4
6784,1984-09-24,1984,9,24,3
6785,2000-05-09,2000,5,9,2
6786,2016-02-17,2016,2,17,1
6787,2013-06-02,2013,6,2,2
6788,2023-08-13,2023,8,13,3
6789,1972-01-04,1972,1,4,1
6790,1999-10-10,1999,10,10,4
6791,2014-07-31,2014,7,31,3
6792,2021-03-20,2021,3,20,1
6793,2006-10-30,2006,10,30,4
6794,2014-12-30,2014,12,30,4
6795,2018-08-15,2018,8,15,3
6796,1987-09-30,1987,9,30,3
6797,2016-03-29,2016,3,29,1
6798,2004-01-15,2004,1,15,1
6799,1981-11-27,1981,11,27,4
6800,2023-07-17,2023,7,17,3
6801,1985-09-21,1985,9,21,3
6802,1972-06-01,1972,6,1,2
6803,2020-09-08,2020,9,8,3
6804,1990-02-23,1990,2,23,1
6805,2009-12-25,2009,12,25,4
6806,2003-04-04,2003,4,4,2
6807,2012-10-31,2012,10,31,4
6808,1985-09-15,1985,9,15,3
6809,1976-05-10,1976,5,10,2
6810,1958-10-05,1958,10,5,4
6811,2022-02-05,2022,2,5,1
6812,2015-01-27,2015,1,27,1
6813,2010-01-09,2010,1,9,1
6814,1953-11-11,1953,11,11,4
6815,2000-06-26,2000,6,26,2
6816,2000-02-05,2000,2,5,1
6817,2016-05-31,2016,5,31,2
6818,1996-06-10,1996,6,10,2
6819,1995-11-01,1995,11,1,4
6820,1952-10-03,1952,10,3,4
6821,1952-10-01,1952,10,1,4
6822,1987-07-21,1987,7,21,3
6823,1991-02-03,1991,2,3,1
6824,2021-11-16,2021,11,16,4
6825,2003-12-17,2003,12,17,4
6826,1957-10-03,1957,10,3,4
6827,2013-05-30,2013,5,30,2
6828,1997-02-21,1997,2,21,1
6829,1997-02-09,1997,2,9,1
6830,2020-11-22,2020,11,22,4
6831,2008-09-30,2008,9,30,3
6832,2012-08-03,2012,8,3,3
6833,2014-01-18,2014,1,18,1
6834,1995-02-02,1995,2,2,1
6835,2010-10-19,2010,10,19,4
6836,2014-05-13,2014,5,13,2
6837,1994-01-01,1994,1,1,1
6838,2003-01-05,2003,1,5,1
6839,2021-02-12,2021,2,12,1
6840,2021-07-02,2021,7,2,3
6841,2013-05-24,2013,5,24,2
6842,1956-05-01,1956,5,1,2
6843,1996-07-05,1996,7,5,3
6844,2020-09-29,2020,9,29,3
6845,2010-04-21,2010,4,21,2
6846,1988-03-27,1988,3,27,1
6847,1973-03-14,1973,3,14,1
6848,2017-12-04,2017,12,4,4
6849,1966-02-04,1966,2,4,1
6850,1990-09-25,1990,9,25,3
6851,2021-03-30,2021,3,30,1
6852,2005-02-14,2005,2,14,1
6853,2005-08-06,2005,8,6,3
6854,1985-11-20,1985,11,20,4
6855,1996-08-10,1996,8,10,3
6856,1991-09-16,1991,9,16,3
6857,1950-10-28,1950,10,28,4
6858,1993-01-22,1993,1,22,1
6859,1972-04-07,1972,4,7,2
6860,2013-10-27,2013,10,27,4
6861,2018-02-13,2018,2,13,1
6862,2001-08-05,2001,8,5,3
6863,1999-01-13,1999,1,13,1
6864,2017-02-01,2017,2,1,1
6865,2020-05-16,2020,5,16,2
6866,1978-03-16,1978,3,16,1
6867,1989-10-26,1989,10,26,4
6868,1981-01-16,1981,1,16,1
6869,1999-01-07,1999,1,7,1
6870,2015-08-18,2015,8,18,3
6871,1998-01-13,1998,1,13,1
6872,1995-11-09,1995,11,9,4
6873,2004-09-06,2004,9,6,3
6874,2014-02-07,2014,2,7,1
6875,1983-01-05,1983,1,5,1
6876,1997-10-18,1997,10,18,4
6877,2014-11-07,2014,11,7,4
6878,2010-05-23,2010,5,23,2
6879,1961-09-17,1961,9,17,3
6880,2018-06-25,2018,6,25,2
6881,1999-07-18,1999,7,18,3
6882,1994-04-17,1994,4,17,2
6883,2003-01-18,2003,1,18,1
6884,2000-10-12,2000,10,12,4
6885,2012-01-07,2012,1,7,1
6886,2014-05-12,2014,5,12,2
6887,2006-10-24,2006,10,24,4
6888,1968-09-17,1968,9,17,3
6889,2017-11-03,2017,11,3,4
6890,2015-06-27,2015,6,27,2
6891,2000-01-10,2000,1,10,1
6892,1998-02-25,1998,2,25,1
6893,2009-02-22,2009,2,22,1
6894,1962-09-03,1962,9,3,3
6895,2004-10-14,2004,10,14,4
6896,1992-09-04,1992,9,4,3
6897,2012-07-14,2012,7,14,3
6898,1969-07-25,1969,7,25,3
6899,2009-09-19,2009,9,19,3
6900,1982-03-18,1982,3,18,1
6901,1971-01-28,1971,1,28,1
6902,2017-10-10,2017,10,10,4
6903,2022-05-22,2022,5,22,2
6904,1985-02-10,1985,2,10,1
6905,2014-08-05,2014,8,5,3
6906,1955-10-15,1955,10,15,4
6907,2023-02-06,2023,2,6,1
6908,1952-06-30,1952,6,30,2
6909,2023-02-21,2023,2,21,1
6910,2006-03-30,2006,3,30,1
6911,2000-03-26,2000,3,26,1
6912,2015-07-17,2015,7,17,3
6913,2013-09-01,2013,9,1,3
6914,2009-04-25,2009,4,25,2
6915,2012-07-12,2012,7,12,3
6916,2006-02-19,2006,2,19,1
6917,1970-01-21,1970,1,21,1
6918,1998-02-24,1998,2,24,1
6919,2015-05-07,2015,5,7,2
6920,2020-08-11,2020,8,11,3
6921,1995-01-18,1995,1,18,1
6922,2019-05-30,2019,5,30,2
6923,2014-10-30,2014,10,30,4
6924,2018-08-28,2018,8,28,3
6925,2019-12-28,2019,12,28,4
6926,2018-09-07,2018,9,7,3
6927,2018-09-08,2018,9,8,3
6928,2023-04-24,2023,4,24,2
6929,2013-12-12,2013,12,12,4
6930,2006-04-16,2006,4,16,2
6931,2012-08-19,2012,8,19,3
6932,1980-01-30,1980,1,30,1
6933,2005-04-26,2005,4,26,2
6934,1975-11-23,1975,11,23,4
6935,2004-09-05,2004,9,5,3
6936,2008-01-22,2008,1,22,1
