show_id,creator_id
48908,10448
2390,4465
49647,1179
32008,10449
12845,10450
1969,2278
1969,2279
1969,10451
73279,10452
5270,3578
42858,10453
42778,10454
54455,8530
71811,5813
205070,10455
57777,10456
80164,10457
68736,851
68736,10458
88849,10459
80949,10460
128212,5070
62123,10461
1137,5287
208834,10462
196069,6056
121983,10463
97867,3168
41249,10464
69241,10465
80856,10466
66652,10467
66652,10468
66344,10469
66344,237
80666,10470
80666,10471
85268,7877
85268,10472
194747,10473
4593,10474
153606,10475
153606,10476
153606,10477
70413,3495
95997,5231
95997,4851
10927,10478
67324,10479
102938,10480
62542,3627
62542,3628
84708,10481
48513,7864
67770,10482
4748,8528
4748,8529
84836,10483
72896,10484
5007,10485
86713,10486
84968,10487
48514,6014
86269,6322
86269,10488
3618,1570
1804,10489
1804,4475
12280,10490
12280,10491
12280,10492
62191,798
62191,799
136863,1001
136863,10493
136863,10494
112349,10495
95585,10496
84855,10497
10972,613
10972,614
40758,10498
78353,2145
113225,8081
113225,10372
205505,10499
121982,10500
71735,10501
9085,6198
9085,6199
25985,10502
25985,10503
124574,10504
75129,10505
76663,10506
76663,10507
76663,10508
46872,10509
78382,10510
80843,10511
2371,623
14753,6816
10986,10512
138473,10513
91618,10514
77304,6831
101252,3514
101252,3515
121950,10515
4100,10516
34782,10517
5264,297
155659,10518
155659,10519
69836,10520
68029,10521
83390,10522
83390,10523
83390,10524
76671,10525
110682,10526
110682,10527
90988,10528
3926,10529
61918,212
61918,211
4506,10530
4506,5291
18679,4548
53129,2011
5305,425
5305,426
75642,10531
13339,4072
13339,10532
59634,10533
79066,10534
3746,10535
3746,10536
12223,9258
12223,9259
487,10537
487,10538
115087,6025
115087,10539
156571,10540
55486,10541
55486,10542
55486,10543
85588,10544
224798,10545
224798,10546
14146,10547
117180,10548
117180,10549
88381,5889
88381,10550
88381,10551
76661,1418
128033,3587
65571,10552
66971,10553
224654,10554
62274,8432
62274,8433
73256,4159
73256,4160
232644,10555
99232,10556
48727,10557
153445,2448
36464,10558
125102,10559
125102,10560
34738,10561
71986,10562
71986,10563
14241,5671
14241,10564
14447,10565
51018,1591
94101,4473
94101,10566
9549,452
4759,5958
64247,10567
64247,5761
64247,5762
61953,10568
14762,10569
14761,2548
14761,2549
98967,6577
7814,8419
47652,10570
47652,10571
126410,10572
126410,10573
1263,10574
205335,2448
136503,10575
136503,10576
136503,7122
136503,10577
136503,10578
65570,10579
65570,10580
40430,10581
87777,10582
5259,10583
5259,10584
5259,10585
205179,10586
205179,10587
205179,1298
205179,1299
44992,10588
110749,10589
97293,7864
97293,10590
139492,10591
139492,10592
122197,10593
122197,5071
52705,10594
52705,10595
75948,10596
75948,9058
75948,10597
75948,10598
75948,10599
75948,10600
75948,10601
85157,10602
98968,10603
153409,10604
11973,1787
72836,6721
72836,10605
54454,10606
54454,10607
62486,10608
62486,10609
34796,10610
80955,10611
66639,10612
66639,10613
930,10614
930,10615
154396,10616
116,5129
116,85
25405,5741
85969,10617
56994,10618
4226,10619
2769,10620
2769,4815
64154,10621
64154,10622
13844,10623
46432,4014
109535,10624
91175,10625
209386,945
73169,2448
3609,10626
59164,941
59164,942
115895,4940
80175,9719
133,6097
9758,3075
9758,5025
83044,10627
3602,10628
117829,7513
112603,10629
217619,10630
80174,10631
80174,10632
83595,9284
134322,10633
87031,10634
34760,10635
50895,10636
995,2946
208559,10637
37,5882
86725,10638
2961,10639
2961,10640
72003,10641
96841,3909
10060,10642
10060,1914
3381,10643
65374,10644
21554,951
21554,5624
90495,10645
49567,3812
19880,10646
19880,10647
3870,4640
98764,10648
67592,10279
16027,10649
16027,10650
62702,10651
62702,10652
210596,8011
70280,2090
7666,10653
7666,10654
7666,10655
7666,10656
204740,10657
46861,10658
46861,10659
1752,2197
210602,10660
5105,4719
69946,3979
97591,10661
97591,10662
97591,10663
204944,2145
10457,10664
898,10665
105349,2709
105349,10666
2338,10667
2338,4027
80942,10668
104939,5427
9721,2281
66088,7311
66088,10669
41659,10670
41659,10671
41698,6644
41698,10415
39484,6131
39484,10672
82180,10673
82604,10674
33728,10675
75792,10676
75792,5980
35572,10677
3500,50
219667,9155
219667,10678
212203,10679
212203,10680
64393,10681
64393,10682
212294,10683
212294,10684
9040,10685
9040,10686
217575,10687
77780,8258
77780,10688
77780,10689
90504,10690
156554,10691
2998,7949
76574,7942
76574,10692
155319,10693
158168,10694
14300,10695
64311,6069
196131,10696
205167,10697
134366,10698
134366,10699
134366,10700
134366,10701
134366,10702
134366,10703
27467,10704
68044,10705
2366,10706
2366,1229
105315,10707
52446,10708
5164,1781
278,5832
155641,10709
64195,4392
82412,7231
82412,10710
86882,10711
3641,397
76580,10712
76580,1628
76580,10713
227443,10251
2915,10714
2915,10715
90439,10716
202875,10717
202875,10718
202875,10719
65633,10720
65633,10721
998,6496
998,10722
214478,10723
74338,10724
65659,10725
61443,10726
156437,10727
82679,5015
82679,5776
82679,5777
82679,1823
90558,6995
36886,10728
88382,6968
82502,7589
82502,10729
48179,10730
48179,8096
82561,10731
108329,3856
108329,4439
1212,10732
107451,10733
52457,10734
969,6143
75585,10735
75585,10736
208550,10737
208550,10738
69993,10739
72250,10740
6234,6815
6234,10741
121622,3758
121622,7425
121622,10742
3380,10743
131485,10744
72273,10745
868,975
868,976
72066,10746
72066,10747
119878,10279
51086,10748
116565,10749
70082,1589
65047,10750
112941,10751
112941,10752
76436,2863
8223,10753
8223,10754
63695,10755
2786,10756
2786,7505
2424,1781
72068,7460
86756,10757
86756,10758
2848,10759
893,8837
893,8838
5346,10760
5346,10761
78052,10762
34191,10763
83673,10764
83673,10765
197921,5814
5207,6441
5207,6442
78814,10766
78814,10767
2451,425
2451,426
120592,10768
7971,10769
43143,5251
40811,8851
40811,6644
195743,10770
70014,10771
121470,10772
121470,10773
9117,10774
91068,10775
91068,10776
127862,10777
46636,6356
26563,10778
67194,10779
107496,10780
107496,10781
67696,10782
67696,10783
66514,2386
66514,10784
18775,4457
65616,10785
65616,10786
6227,696
6227,5603
61395,9937
61395,10787
14337,758
157858,9067
157858,8253
157858,10788
133073,10789
240593,10790
132185,10791
45759,6308
205403,10792
87,5762
71542,3761
2164,643
2164,3029
1529,1191
1518,10793
62429,156
93206,4539
405,1253
82567,10794
82567,10795
68124,10796
3922,10797
3922,10798
20217,10799
109588,10800
109588,10801
86062,6525
86062,10802
220433,10803
17772,10804
17772,10805
43186,10806
14285,874
14285,875
69247,10807
18662,1024
72513,10808
9775,186
9775,1421
3736,8573
80127,10740
226511,6753
114050,10809
73711,10810
104106,6644
85198,7132
85198,10811
50116,9590
133054,10812
69405,10813
91690,10814
21578,10815
205936,2363
2217,10816
83548,10817
101502,10818
25408,10819
85190,7298
85190,7299
46433,10820
61790,10821
61790,10822
156971,10823
63068,10824
94697,10825
118692,10826
118692,10827
4294,10828
79472,10829
79472,10830
79472,10831
95620,10010
84156,10832
40564,730
34474,7126
222846,10833
34254,10834
81955,6730
81955,6731
45903,4816
61797,10835
93175,10836
108495,10837
37084,4577
37084,4578
40587,10838
30191,3012
75964,10839
75964,10840
61061,10841
2315,1038
82186,10842
82186,10843
86793,10844
154454,7883
154454,7884
116261,10845
116261,10846
116261,10847
116261,10848
71933,10849
86060,6924
86060,10850
138165,1673
44468,10851
66951,10852
66951,10853
66951,10854
66901,10855
13252,754
46706,1253
126098,10856
14081,3132
14081,506
203130,3836
2830,1664
90014,96
97245,10857
97245,10858
3875,1807
87007,4684
84062,10859
84062,10860
84062,10861
4052,10862
14321,10363
6686,10863
87724,6068
87724,10864
87724,10865
218512,9119
82768,10866
65362,10867
81989,10868
40639,6215
14413,10869
14413,10870
45974,10871
45974,10872
60108,6062
63084,2460
225968,10617
77351,10873
77351,10874
125546,10875
31401,10876
82623,1670
3775,4719
63238,9062
63238,10877
109578,3771
2517,1797
2517,10878
77204,10199
15681,10879
15681,3824
10384,351
84454,6190
5981,10880
5981,10881
155056,10882
155056,10883
4581,10884
4581,10885
18847,10886
18847,10887
106427,5813
2889,10888
2889,10889
40671,10890
109466,10891
5255,10892
14301,1593
14301,10893
73159,5401
73159,10894
73159,10895
158226,10896
219993,2913
2927,10897
13399,4687
90908,1527
76526,10898
76526,10899
77473,10900
77473,10901
77473,8375
95544,5542
197483,10902
95487,10411
95487,10903
95487,10904
71812,5813
14756,10905
14756,3966
14756,10906
14756,10907
218577,10908
71970,10909
27453,10910
84842,10911
117146,2378
117146,2379
6443,6857
1360,10912
1360,10913
1360,10914
60600,10915
60600,7168
60600,7169
7863,2041
69268,10916
59746,10917
68876,5813
28738,10918
72533,10919
72533,10920
124033,10921
124100,2448
100849,10922
100849,10923
2475,10111
93204,10924
64888,10925
64888,10926
213550,2610
213550,737
210992,3465
91147,10927
78315,10928
78315,10929
78315,10930
153223,10931
153223,10932
224338,2987
9784,10933
154820,10934
72048,10935
54605,10936
227938,2596
69876,10937
71908,10938
14794,1293
203140,10939
14013,8093
14013,8094
86657,6644
78705,10940
78705,10941
78705,10942
3753,10943
44461,10485
64308,10944
153297,4573
95668,10945
4000,4193
4480,2102
70491,448
56176,5532
106161,10946
154247,10947
154247,10948
114079,10949
155648,10950
85115,10495
65055,6738
134928,5070
2930,10951
18627,5522
36062,10952
224958,10953
4074,580
110723,10954
110723,10955
34820,10956
70274,1512
71932,10957
71932,10958
72104,10959
72104,3569
72104,10960
40648,10961
40648,10962
124969,10963
156541,5042
90039,10964
158205,6719
4930,10965
4930,10966
85930,10967
85930,10968
85930,10969
76210,10970
451,4809
107078,47
107078,10971
107078,10972
125168,4437
203797,10973
100627,2518
87771,1490
95532,10974
73800,10975
110751,10976
224028,10977
259,10978
62540,9773
233,643
233,2175
49793,5693
38132,6307
91615,10979
84011,10980
84011,10981
71749,10982
48904,10983
68807,4115
78469,10984
18067,1830
18067,1831
2305,2397
88124,4480
92992,10985
72550,10986
72550,10987
5374,3599
7383,10988
60553,10989
60553,10990
6153,10485
55285,7345
104705,6907
62537,9798
45356,10991
62507,7340
63202,2889
87758,10992
87758,10993
5271,4047
64114,10994
50180,5206
3834,10995
125783,10996
74932,10997
59656,3994
61140,10998
69212,10485
37012,10999
37012,11000
48981,5286
72056,9329
110757,9953
154877,11001
6489,11002
75914,11003
9578,8795
9578,8796
61774,11004
87109,11005
87109,11006
87109,8936
2266,1491
126416,11007
2499,6907
93721,11008
5204,6987
91182,11009
82708,11010
82708,11011
82708,11012
64149,11013
64149,11014
64149,2520
11587,11015
11587,11016
43141,9168
4012,11017
72125,11018
89496,11019
89496,11020
89496,11021
89496,11022
89496,11023
89496,11024
7861,11025
128011,11026
68028,11027
2436,11028
2436,3400
153485,11029
203124,11030
64861,5130
64861,11031
205488,11032
125140,11033
123279,11034
46419,11035
3888,3005
3888,4303
81959,2448
95549,3921
4513,8808
24731,6924
24731,10415
203187,1873
96729,6764
36067,11036
36446,8199
72291,7915
72291,5370
88491,9852
88491,11037
138233,4082
74998,3912
13893,11038
31158,11039
70712,11040
53034,11041
208901,11042
208901,11043
125261,11044
74278,11045
74278,11046
11854,11047
33125,11048
22567,719
31166,1371
31166,11049
31166,1372
79176,11050
79176,11051
79176,11052
17892,11053
17892,11054
204381,1253
137363,11055
137363,11056
80086,11057
80086,11058
80086,11059
94758,11060
94758,11061
62939,11062
62939,11063
62939,11064
202237,11065
202237,11066
91071,11067
80215,11068
68641,11069
80788,1245
71600,11070
71600,11071
98502,11072
98502,11073
2168,11074
114670,6437
98430,11075
77662,11076
130265,11077
91089,6662
91089,6663
91089,5354
91089,6664
91089,6665
91089,6666
15140,3514
15140,3515
200863,11078
3506,2145
32206,11079
203309,9599
82908,9677
82908,8519
82908,9678
82908,9679
103174,11080
103174,2620
103174,11081
103174,7410
103174,11082
103174,11083
62437,11084
84693,11085
71291,11086
72702,11087
72702,7392
204539,6036
2137,1776
78794,11088
218640,11089
204343,4758
42042,8713
42042,11090
42042,11091
41057,6924
137469,11092
7965,3065
7965,5436
7965,11093
91874,11094
91874,9970
80387,9673
7089,11095
7089,11096
10463,3566
50962,2404
80002,11097
125255,11098
82367,9873
82910,8519
44156,11099
44156,11100
108904,1694
216678,10158
216678,8889
216678,10161
35418,7191
80362,11101
84698,10577
84698,11102
82947,7446
82947,9649
1538,8263
49959,11103
49959,11104
68666,9751
97669,11105
136770,11106
210079,6619
210079,6620
99864,11107
228865,11108
228865,11109
228865,11110
102246,11111
119925,9271
119925,11112
128188,6062
128188,11113
3543,11114
118054,11115
45157,213
63634,11116
63634,11117
15136,11118
15136,11119
195745,11120
66255,7133
66255,11121
33160,1521
9457,7405
16218,11122
99822,11123
99822,11124
100681,11125
100681,11126
100681,11127
2133,975
2133,976
95140,4721
95140,4720
15697,4809
17687,11128
113616,10520
113616,10919
13994,11129
13994,11130
13994,11131
213341,11132
213341,11133
213341,11134
213341,11135
13676,3633
3239,3966
11852,11136
2096,7293
126840,11137
126817,4091
47587,1030
4428,11138
4428,11139
19986,11140
28682,2154
2043,3664
46344,9814
46344,1742
46344,9815
46344,9816
70167,11141
42906,6927
42906,9979
134958,6334
77071,11142
84601,7104
45776,6215
69676,11143
86198,10603
86198,5707
219341,2765
130259,11144
130259,11145
80270,11146
80270,11147
132232,599
90166,7484
1096,11148
3229,11149
32161,11150
74201,11151
100684,5811
45413,3645
157925,1666
45430,7018
206548,11152
88005,6297
88005,11153
88005,11154
88005,11155
14657,11156
100998,11157
10214,11158
10214,11159
2134,11160
81360,11161
81360,11162
61644,11163
16173,1190
103972,11164
156389,11165
10242,2413
10242,6525
66567,11166
42928,6308
3001,3084
3001,11167
3001,11168
237626,11169
237626,11170
118954,11171
31663,238
31663,11172
31663,11173
86175,11174
86175,11175
86175,11176
35159,10109
85606,11177
85606,11178
84630,11179
84630,11180
75216,3761
62613,11181
62613,156
62613,11182
62613,11183
12463,425
12463,426
220692,5856
61856,11184
135371,2874
113606,11185
85611,11186
32258,11187
32258,11188
42917,11189
62945,11190
102538,11191
102538,11192
19478,11193
19478,11194
96183,11195
19005,11196
214501,11197
214501,11198
214501,11199
62051,11200
97710,11201
84637,11202
84637,7795
13642,2632
69995,7655
69995,7656
5539,11203
5539,11204
16246,10255
130232,7059
68465,9888
126251,11205
9850,2729
109483,7084
224232,11206
121232,11207
82322,6476
53071,133
16908,11208
11841,11209
86200,10603
86200,6215
104386,7213
208647,11210
208647,11211
208647,11212
200881,11213
81340,9521
81340,9522
66280,11214
66280,11215
26634,1413
26634,3369
9866,11216
9866,4504
9866,11217
92728,5208
92728,11218
92728,11219
92728,11220
54820,11221
115316,11222
16266,11223
73395,11224
14389,11225
14389,11226
2114,11227
213340,3028
213340,9778
78701,10097
77068,11228
77068,11229
11889,1521
10138,11230
15131,7859
15131,7860
99768,4758
62409,4125
15133,11231
15133,1648
73340,11232
91540,5700
28037,3084
73932,7581
73932,11233
73932,11234
74235,11235
35398,11236
105759,6843
87515,11237
87515,6625
87515,11238
99487,11239
219324,11240
40817,6968
17070,11241
3267,2477
34560,3084
228853,11242
80013,11243
57431,11244
57431,948
57431,11245
116564,8072
116564,7716
81400,11246
217774,11247
217774,11248
217774,11249
42019,513
61675,11250
154265,11251
86437,6901
86437,11252
89847,11253
122297,11254
68309,11255
68309,11256
51732,10221
10298,2945
10298,2946
19389,11257
46523,10511
78734,11258
92785,7889
2869,4623
73953,11259
73953,11260
70104,11261
15612,11262
15612,11263
47084,11264
2010,5267
96195,4864
66885,11265
111254,4987
129540,11266
75849,11267
75849,8450
75849,11268
17631,584
17631,11269
17631,11270
17631,11271
69725,11272
69725,11273
114185,11274
114185,11275
48885,11276
48885,9888
109772,7826
28688,5348
127061,11277
127061,11278
2571,1463
61638,11279
61638,11280
61638,11281
223276,11282
156324,11283
156324,11284
18594,3239
65046,11285
65046,8839
85582,11286
85582,11287
36362,4349
36362,4350
66222,6032
66222,11288
208939,4102
95068,11289
95068,11290
29982,11291
66854,9168
13797,11292
13797,11293
63474,11294
59448,3524
66191,11295
103799,6681
112628,11296
99374,4758
19112,3962
19112,844
98840,5776
98840,5777
98840,1823
53771,11297
53771,11298
4881,7736
132924,8409
132924,11299
69521,11300
65923,11301
4808,2199
64650,1674
34060,851
133201,11302
46125,4262
46125,8801
117815,6308
73608,11303
79250,11304
92112,11305
1624,1253
99319,11306
99319,11307
195593,11308
1658,11309
110167,11310
95325,11311
20511,2897
96506,11312
96506,11313
46119,5708
71171,11314
65959,9520
50640,11315
67494,11316
67494,11317
67494,11318
35734,9206
74801,11319
74801,1568
4192,3168
4192,11320
59366,1710
134099,11321
75420,5794
62840,11322
62840,10711
62351,11323
62351,11324
62351,11325
62351,11326
62351,10326
62351,11327
514,11328
30791,1143
46197,2397
219019,5411
46188,11329
46188,11330
57557,10279
81846,11331
585,1253
2656,11332
65984,11333
73004,11334
77106,11335
128886,11336
128886,11337
128886,11338
10756,1919
10756,1920
78582,5790
83479,11339
364,425
364,426
364,2524
89927,11340
121879,11341
11484,1604
11484,6794
87642,11105
303,4738
131269,7096
131269,7097
156746,11342
156746,11343
89958,11344
46170,11345
81843,7581
63523,11346
75480,11347
75480,11348
41811,6927
41811,8851
7258,6308
38680,11349
38680,11350
71303,11351
103386,11352
7272,11353
73463,1743
215286,10939
19138,1975
19138,6846
38476,11354
102673,409
157450,11355
64507,11356
66826,11357
66826,11358
18457,11359
72689,10724
52010,6856
118531,11360
8318,7031
53270,9908
59410,6197
94834,10309
104286,3189
104286,11361
231416,11362
108668,11363
89674,7739
89674,7740
89674,11364
128482,11365
41926,11366
197526,11367
90326,11368
89097,11369
89097,11370
89097,11371
89097,11372
89097,11373
68577,6697
68577,6698
68577,11374
68577,11375
42510,11376
128478,11377
72626,11378
104653,11379
104653,7182
104653,11380
104653,11381
224410,6001
3490,11382
3490,11383
74508,1959
62731,8586
62731,8587
62731,10289
64535,3980
219276,7282
92022,1706
92022,11384
83126,11385
34029,3785
128963,11386
134189,9650
41724,11387
33057,11388
5849,11389
5849,11390
18305,2448
111479,3537
111479,11391
111479,11392
69559,7168
69559,7169
1673,11393
104687,6644
4390,7542
64903,11394
64903,11395
63749,11396
16303,246
68929,11397
68929,11398
62760,11399
78535,11400
9929,5630
37531,11401
1690,11402
20573,11403
100068,5190
37577,10984
13411,3509
80858,11404
115171,8949
171396,11405
171396,11406
111953,11407
11298,11408
4802,11409
45223,11410
13787,11411
29663,3084
10889,10014
10889,10015
59344,11412
43564,11413
31243,7345
31243,11414
46820,5524
46820,11415
46820,11416
122012,11417
230323,11418
88688,11419
88688,11420
17546,2493
8011,3312
8011,11421
65781,11422
12151,11423
12151,11424
64560,11425
33088,1524
33088,11426
33088,1525
74724,4242
74724,11427
17952,1142
53298,2725
83960,7460
120468,11428
30420,425
30420,426
17597,1069
304,4259
304,4258
50038,9836
92047,11429
92047,11430
77191,11431
77191,11432
88648,5889
65237,213
220375,11433
39596,7945
10632,6730
10632,6731
4668,4097
117736,10406
117736,11434
117736,11435
16476,11436
16476,11437
96513,2201
59418,11438
75481,3830
60790,11439
124831,8081
124831,10372
122013,7523
73014,11440
31205,5985
31205,11441
71316,11442
73804,2748
70353,11443
83942,11444
43802,11445
137811,7113
114619,11446
114619,11447
155156,9531
102602,10994
128483,11448
60970,5679
60970,10945
231424,11449
83877,11450
83877,11451
63190,11452
20710,11453
37320,4607
15570,11454
10732,1633
46156,8852
46156,11455
74533,8960
224382,3210
224382,11456
224382,6232
4895,11457
15569,11458
69538,11459
760,11460
57553,1185
46813,11461
43763,6337
11787,507
11284,8365
74838,11462
70305,11463
70305,11464
70305,11465
59369,2799
59369,2800
65752,11466
54564,10796
54564,11467
79293,9582
11197,5010
37704,4460
37704,4459
9910,11468
133858,11469
93882,5813
119519,4519
119519,4520
20022,11470
69360,11471
56430,1185
56430,11472
56430,11473
43922,11474
33844,11475
106842,6804
26539,11476
95765,8492
95050,3503
83413,11477
83413,11478
64914,11479
78579,11480
71150,11481
63775,11482
74506,11483
74088,11484
88518,11485
53827,489
1661,11486
1661,11487
204408,11488
204408,11489
204408,11490
204408,11491
204408,11492
3485,11493
121870,11494
121870,11495
113346,1562
41802,6924
12396,425
12396,426
98638,11496
98638,11497
313,1253
76791,6190
228527,11498
9995,11499
41559,11500
1696,11501
156089,8909
515,11502
515,11503
34349,11504
96546,425
96546,426
75404,11505
75404,156
95781,11506
62746,8973
13489,1864
13489,1863
45058,11507
74873,7589
74873,11508
60962,6004
157232,11509
157232,11510
69574,7811
69574,3114
69574,3115
129682,11511
49354,11512
11188,2586
136886,11513
13444,11514
87655,11515
4892,7004
4892,7005
7481,5762
135853,11516
81541,11517
81541,11518
66882,11519
34682,5014
202158,11520
202158,11521
81413,11522
114605,4211
114605,11523
12182,11524
12182,11525
152662,11526
14868,11527
113709,11528
7266,2725
7266,7406
36708,8795
36708,8796
563,11529
563,7736
32536,2987
45811,11530
195819,11531
195819,3496
195819,11532
41829,6927
41829,8851
12949,11533
12949,11534
45820,11535
221696,833
75485,11536
40087,11537
40087,11538
120749,2417
120749,5813
92077,8672
92077,11539
62766,2156
56517,1185
75513,11540
75513,9120
75513,10351
27288,11541
36984,11069
40438,11542
40438,11543
40438,11544
42886,6215
196532,1338
53573,11545
53573,11546
53573,11547
53573,11548
53573,11549
84724,11550
84724,11551
197309,11552
134686,10534
234203,5319
78619,11553
10065,493
10065,494
67386,11554
80558,11555
75360,11556
48406,11557
61255,11558
61255,11559
52761,11560
106936,11561
106936,11287
83785,11193
83785,11562
85267,11563
12586,5010
10084,9535
10084,9536
90207,11564
223520,11565
66327,7589
93739,11566
93739,11567
112880,11072
112880,11568
12281,4020
66187,11569
17225,11570
130803,7084
130803,11571
72489,11572
97005,5935
97005,11573
157664,11574
65563,7933
6587,11575
80877,3395
80877,11576
27008,11577
88999,4481
88999,4482
88999,4483
88999,8429
112301,11578
112301,11579
112301,11580
38232,11581
1853,11582
88993,4906
88993,11583
203864,11584
203864,11585
122499,11586
49865,4492
10099,11587
1923,2291
85308,11588
85308,11589
85308,11590
48184,11591
5404,11592
5404,11593
223593,11594
223593,11595
100127,8921
100127,8922
83316,11596
11147,11597
82448,11598
82448,7458
110225,11599
197,11600
197,11601
88291,11602
120,11603
46995,6322
40431,3227
984,5942
984,11604
101313,3096
20473,11605
87830,11606
226969,7930
4203,11607
3604,11608
3604,6369
202810,3554
122902,9175
50839,9523
44632,11366
39355,11609
23363,6932
23363,6933
23363,6934
227807,11610
227807,11611
227807,11612
84774,11613
57644,1143
48643,6764
39374,11614
39374,9056
11083,425
11083,426
92688,11615
5662,11616
47316,794
47316,796
47316,2990
4302,11617
4302,11618
4302,11619
136521,11620
88477,11621
27244,11622
27244,9459
131066,11623
3856,2448
95409,11624
107841,7049
42679,10109
10500,1179
88325,3084
76664,2488
76664,11625
2788,1941
2788,3010
2788,7636
5698,11626
90312,11627
90312,11628
32718,1143
10404,11629
687,2772
1943,7131
90230,11630
66379,11631
128573,11632
121724,11633
121724,11634
121724,7466
4228,4641
4228,4640
4228,690
4228,691
12620,11635
96386,5437
75078,11636
39843,11637
65632,2469
80599,11638
58812,11639
44611,6308
44611,1390
108178,11640
75343,11641
90554,11442
158332,5482
158332,217
44033,11642
13507,3772
10412,11643
10412,11644
214849,1445
214849,1446
6124,2119
79888,11645
79888,11646
205032,11647
108563,11648
126565,11368
58157,11649
58157,11650
90431,11651
66145,1646
84907,11652
73133,11653
107495,11654
107495,11655
51512,11656
67824,11657
67824,11658
125907,11659
10414,1253
39860,11660
130410,11661
19652,9531
85338,11662
85338,11663
85338,11664
79667,11665
47301,11481
107447,11666
201665,11667
139612,325
100116,11668
44966,11669
87822,1589
88991,1142
88991,8293
88991,8294
61942,1086
94518,7139
94518,8421
94518,11670
10461,11671
10461,2739
67778,7598
217804,11672
64284,11673
64284,10415
37673,11674
75367,11675
75367,11676
5429,11677
136446,11678
58419,1574
58419,11679
58419,1575
195051,11680
50481,1706
67329,11681
67329,11682
127407,11683
65199,11389
217510,4299
79872,11684
84390,6308
13568,11685
75192,8463
75192,5348
132479,3084
101295,4257
101295,11686
84371,1415
84371,11687
44628,11688
44628,11689
129043,11690
75184,11691
38904,1674
6595,1431
78198,11692
78198,11693
35043,8464
35043,8465
4254,2272
158948,5310
158948,11694
84353,11695
78678,797
78678,2081
90281,9796
75358,11696
75358,11697
75358,11698
110658,11699
3687,104
6562,3206
79684,11700
79684,11701
215056,11702
215056,11703
36554,5690
207467,11704
200707,1705
88340,8851
66745,11705
120822,1674
72389,6536
13504,11706
2717,11707
2717,11708
3634,11709
3634,11710
90335,11711
90335,11712
196116,11713
196116,11714
196116,11715
13008,11716
129201,11717
194872,11718
166,11719
15254,11720
15254,11721
15254,11722
135933,5437
88347,11723
88347,11724
88347,11725
139203,1736
51026,11726
49887,8826
13094,2189
13094,2190
31094,11727
5479,11728
13531,11729
61985,11730
67009,9168
34190,6591
1770,5832
34749,11069
154910,1844
154910,11731
6758,11732
6758,11733
92665,7339
48521,11734
48521,11735
48521,11736
48521,7777
48521,11737
48521,11738
48521,11739
79885,9236
79885,11740
67933,11741
7655,11742
24508,5077
24508,5078
23365,4441
23365,4442
55449,11743
1792,8263
202351,11744
83379,6927
93554,8306
37279,11745
72808,11746
86805,11747
86246,11748
86246,11749
6710,11750
68156,5813
37426,11751
216276,1736
11120,1190
34106,11752
80876,9521
80876,9522
92587,6190
100535,11753
83774,4887
83774,11754
83774,11755
83774,11756
83774,11757
106309,6923
51038,11758
51038,11759
51038,11760
83037,11761
103067,11762
103067,11763
36982,11570
51083,11764
51083,11765
84516,11766
90267,11477
6102,11767
219590,11768
222751,11769
222751,11770
222751,11771
75389,11772
75389,11773
75389,6743
58420,11774
99249,11775
214379,7652
972,8144
972,8145
78146,8336
139577,11776
128576,11777
240196,11778
21797,11779
19865,9477
48435,6449
16007,11780
16007,11781
21739,6678
1840,4640
1840,4641
85236,2448
9044,11782
31019,1706
51891,11783
39369,851
39369,10458
66383,11784
9097,5040
204908,11785
85222,3480
85222,11786
129279,11787
214875,11788
53728,851
53728,10804
139168,11789
215094,11790
215094,11791
7689,6190
49178,5693
75165,11792
75165,11793
75165,11794
25013,11795
57097,5437
12625,11796
19807,11797
34160,10755
219735,11798
219735,11799
219735,11800
219735,11801
219735,11802
219735,11803
88907,11804
88907,11805
11036,11806
88327,11807
88327,85
205845,11240
55810,11808
16063,11809
87424,3189
933,4435
933,4436
67846,6753
675,2145
67976,11346
6756,4124
61215,11810
75194,4856
75194,2803
13213,2725
13213,10048
219533,11811
1829,3940
66957,11812
61203,5562
61261,11813
221050,931
128579,11814
128579,11815
106741,11816
106741,11817
106741,11818
106741,11819
106741,11820
61217,11821
66146,11822
66193,6364
50494,11823
197352,11824
11674,11825
11674,251
34740,11826
34740,11827
11032,11828
124755,11829
124755,11830
197956,6057
9096,11831
48522,10041
88898,11832
197302,5437
5807,11833
197882,11834
11609,573
11609,11835
51138,3970
226938,11836
93532,10134
66301,11837
1816,11838
34790,4656
76605,4940
42875,11839
65757,11840
65757,11841
65757,11842
34785,11843
49875,11844
49875,11845
93519,5671
94547,11846
205027,11847
93517,11848
93517,11849
51849,3548
204933,10096
75160,11850
75160,11851
106300,11852
106300,11853
106300,11854
106300,11855
67581,11363
6528,3725
83354,11683
84987,7873
209310,11856
209310,10877
239470,11857
94505,11858
5716,11859
5716,11860
42884,2874
42833,11861
42833,11862
42833,4238
196079,11863
94540,11864
93564,11865
154927,11866
11659,1190
68236,7241
57625,3514
57625,3515
18938,1798
18938,11867
2729,3027
2729,3028
103075,11868
103075,11869
2732,11870
2732,11871
65548,5276
86801,11872
86801,11873
86801,11874
86801,11875
6770,10255
2747,11876
913,4315
67829,3580
65521,11877
65521,11878
65521,8332
65521,11879
65521,11880
31368,11881
75505,11882
75505,1730
75505,3921
86256,3459
84992,11883
12511,11884
